9.3768730	9.1117220
9.4098940	9.1121922
9.4433155	9.5717468
9.4767246	8.6525898
9.5099277	8.6514540
9.5433159	8.4667320
9.5766745	9.1122208
9.6101007	8.7432175
9.6432600	9.1105976
9.6765547	8.8377085
9.7098427	9.6642056
9.7432575	8.7409096
9.7766428	9.2981663
9.8102808	8.7420292
9.8432446	9.7579069
9.8765402	9.1111250
9.9098768	9.2058315
9.9432316	8.5581865
9.9765940	9.0191641
10.010036	9.0208693
10.043072	8.8355684
10.076461	8.7441874
10.110039	8.8360653
10.143316	8.9267406
10.176648	8.5602331
10.209972	8.9272985
10.243375	8.9275360
10.276636	9.0207710
10.309719	8.8359137
10.343177	9.2946796
10.376679	8.8354301
10.409769	9.3891411
10.443217	8.9218483
10.476505	9.5775824
10.509735	9.6651115
10.543180	9.3869267
10.576466	9.5714178
10.609986	9.1116371
10.643148	9.2970619
10.676548	9.0206156
10.709765	9.2027245
10.743134	9.3883495
10.776406	9.6476688
10.809828	9.3116426
10.843162	9.7561388
10.876492	10.124563
10.909722	9.5725241
10.943115	10.031629
10.976542	9.8470230
11.009930	10.309662
11.043019	10.400086
11.076467	10.769746
11.109879	10.492074
11.143227	10.583928
11.176485	10.675394
11.209788	10.125465
11.243196	10.582473
11.276533	10.402134
11.309763	10.123820
11.343221	10.216605
11.376421	10.032569
11.409757	9.9406357
11.443174	9.9373131
11.476463	9.7589436
11.509697	9.6641750
11.543195	10.028620
11.576502	10.032521
11.609745	8.5576782
11.643185	9.2050257
11.676548	9.8493776
11.709805	10.126810
11.743101	9.9394875
11.776417	10.033008
11.810127	9.7559395
11.843450	9.3856220
11.877113	9.5752172
11.909762	9.5705357
11.943143	9.2960157
11.976321	9.3889360
12.009716	9.2041340
12.043137	9.3869705
12.076446	9.3872051
12.109774	9.5737209
12.143257	9.9378099
12.176545	9.2975855
12.209782	9.2947521
12.243090	10.125861
12.276591	10.123899
12.309636	10.123329
12.343060	10.309968
12.376625	10.308405
12.409641	9.6636925
12.443132	10.122286
12.476606	9.8504553
12.509654	9.3877630
12.543181	9.7553148
12.576483	9.3889074
12.609812	10.215472
12.643021	9.2956963
12.676613	9.4798584
12.709736	8.9290848
12.743177	9.0180368
12.776493	8.7448978
12.809904	9.1094456
12.843155	8.8373356
12.876356	9.1112242
12.909799	8.9286385
12.943026	9.2037172
12.976417	8.8345327
13.009829	8.7453766
13.043097	8.6481295
13.076598	8.4716291
13.109772	8.2834492
13.143201	8.2802019
13.176445	8.4704638
13.209692	8.3752785
13.243086	8.3755665
13.276513	8.5602064
13.309694	8.6516027
13.343138	8.3746243
13.376469	8.8356237
13.409606	8.0075216
13.443457	8.9277735
13.476585	8.6526442
13.509642	9.2028255
13.543118	8.8354445
13.576569	9.6634808
13.609863	9.2038031
13.643254	9.5730629
13.676426	9.3890095
13.709730	9.6640091
13.743124	9.4783773
13.776429	9.2905436
13.809852	8.8382196
13.843124	9.2980642
13.876367	9.3888340
13.909616	9.2955227
13.943231	9.1125622
13.976484	9.1127758
14.009545	9.3873520
14.044104	9.1123772
14.076408	8.9277592
14.109858	9.1117363
14.143070	9.2944336
14.176528	9.7574034
14.209812	9.4803467
14.243004	9.7540655
14.276476	9.7584562
14.309680	9.6641455
14.343056	9.8463774
14.376457	9.8437939
14.409797	9.7615833
14.443167	9.7528772
14.476495	9.9424696
14.509665	9.6658363
14.543139	9.6611862
14.576326	9.6658669
14.609636	9.7564278
14.642979	9.5715075
14.676579	10.033195
14.709754	9.3881588
14.743038	9.9368477
14.776558	9.5691748
14.809806	9.8536282
14.843161	10.031863
14.876331	9.9405890
14.909802	9.9407606
14.943162	9.5710287
14.976313	9.5726585
15.009819	9.0199108
15.043081	9.1114664
15.076422	9.0204468
15.109606	9.3883495
15.143148	9.3867798
15.176403	9.1106977
15.209635	8.6518593
15.243074	8.6515074
15.276567	8.8374882
15.309593	8.8358583
15.343017	8.9267273
15.376596	9.0191078
15.409769	8.9276619
15.443169	9.6640692
15.476326	9.2057886
15.509612	9.2960310
15.543114	9.1103983
15.576242	9.8493471
15.609462	9.3875427
15.643230	10.032302
15.676401	9.2963934
15.709688	9.2945929
15.743133	9.7568846
15.776431	9.7408571
15.809665	9.3107967
15.843209	9.7556200
15.876408	9.9404812
15.909562	9.3886576
15.943130	9.9393778
15.976387	9.2040043
16.009628	9.6642361
16.043053	9.6638279
16.076365	9.3884964
16.109760	9.5721054
16.143320	9.0190372
16.176395	10.124469
16.209682	4.0498447
16.243073	9.9382753
16.276360	9.3900223
16.309635	9.4805250
16.343031	9.2026958
16.376444	9.2938814
16.409668	9.2064075
16.443163	9.0179806
16.476486	9.6666222
16.509645	9.3876896
16.543110	9.3871908
16.576345	8.8334846
16.609745	7.4532642
16.643364	8.0753489
16.676237	8.1250677
16.709661	7.8220472
16.743044	8.2832546
16.776289	8.1923838
16.809853	8.1908474
16.843376	7.8202877
16.876720	8.6588545
16.910164	9.0206718
16.943243	9.5714769
16.976841	9.1086054
17.009878	8.7409096
17.043413	8.7448025
17.076651	8.6535225
17.109797	8.3707790
17.143091	8.4689541
17.176495	8.7468386
17.209951	8.2838888
17.243460	7.7284417
17.276583	9.6682091
17.309830	9.9424696
17.343403	9.7530289
17.376575	10.033838
17.409840	8.9230185
17.443426	9.6673622
17.476608	10.035407
17.509544	11.227694
17.543011	11.229851
17.576414	11.321385
17.610161	11.228904
17.643574	11.136933
17.676788	11.413144
17.709583	10.861134
17.743116	11.135454
17.776417	11.502418
17.809822	10.770571
17.843073	11.135489
17.876396	10.863323
17.909599	10.860471
17.943092	11.319599
17.976322	11.044616
18.009636	10.953092
18.042965	10.676979
18.076555	10.676245
18.109543	10.216589
18.143122	9.6617298
18.176273	9.8498707
18.209648	9.2969599
18.242884	9.3868237
18.276358	9.2022934
18.309574	8.8381920
18.342915	8.8330564
18.376392	8.3768358
18.409683	8.7438049
18.442966	8.0076847
18.476320	8.1921787
18.509653	8.2835274
18.543049	8.5566359
18.576370	8.2855978
18.609543	8.0073595
18.643349	8.0994864
18.676323	8.2835140
18.709528	8.4681339
18.742983	8.7411556
18.776329	8.9128304
18.809488	8.3911552
18.842766	8.5598183
18.876280	8.7442284
18.909506	8.9270058
18.942909	9.2027826
18.976425	9.1139441
19.009537	9.5715370
19.042953	8.5593367
19.076405	9.5724497
19.109594	9.1111813
19.142992	9.8476849
19.176384	9.6648846
19.209642	9.6645679
19.242964	9.4795618
19.276459	9.1123486
19.309555	9.6642361
19.342997	10.030187
19.376263	10.125544
19.409473	9.8484850
19.442991	10.122697
19.476200	9.5739899
19.509621	9.3879976
19.542967	9.4783916
19.576412	9.3886137
19.609512	10.125101
19.643135	9.4777555
19.676422	9.3891563
19.709543	9.3874836
19.743053	9.2039757
19.776365	9.3895082
19.809698	7.5460219
19.842964	9.4782734
19.876312	9.2067671
19.909540	9.7561226
19.942942	9.3871317
19.976265	9.7553148
20.009521	9.3892145
20.042864	9.2958565
20.076424	8.8362999
20.109554	9.4800949
20.142883	9.1108828
20.176260	9.2045660
20.209482	8.6512108
20.242922	9.4799175
20.276237	9.0194883
20.309399	9.0191078
20.342884	8.9272575
20.376345	9.0214901
20.409447	9.2047100
20.443058	9.0191078
20.476463	9.0203619
20.509741	9.3875723
20.542982	9.4777851
20.576424	9.5739002
20.609632	9.4798584
20.643007	10.398608
20.676369	10.125053
20.709488	9.9419098
20.742811	9.5710440
20.776230	9.9409466
20.809757	8.7438326
20.842901	9.7552996
20.876217	10.033023
20.909439	9.9391451
20.942951	9.3867064
20.976347	9.5738106
21.009489	9.4803324
21.042887	9.4798136
21.076292	9.6646128
21.109539	9.2964954
21.142902	9.5692196
21.176327	9.5731373
21.209650	8.1907701
21.242889	9.3898020
21.276373	9.1120501
21.309597	8.4679756
21.342920	5.7976084
21.376223	7.9155679
21.422340	6.4432969
21.442835	5.8895783
21.476425	5.0627408
21.509502	4.0497813
21.542940	3.4051890
21.576324	2.1161044
21.609629	1.2886171
21.642895	0.73631692
21.676271	0.092016183
21.709457	-0.27613264
21.742826	-0.46017438
21.776344	-0.59826499
21.809935	-0.73631692
21.843319	-0.73636180
21.876347	-0.78230500
21.909706	-0.59835380
21.943003	-0.32207778
21.976433	-0.23010300
22.009636	-0.18408182
22.043188	-0.046012834
22.076530	-0.046028297
22.110409	0
22.143185	0
22.176725	0.18409994
22.209831	0.092041060
22.243174	0.27547362
22.276522	0.18450186
22.309746	0.092049688
22.343035	0.092016183
22.376579	0
22.409845	0.18410887
22.443430	0.091941498
22.476660	0.092123829
22.509859	0
22.543243	0
22.576571	-0.046020240
22.609728	-0.046025131
22.643274	0
22.676542	0
22.709986	0
22.743246	-0.046015423
22.776531	-0.045974623
22.809818	0
22.843452	-0.046018012
22.876583	0
22.909630	0.092046231
22.943056	0
22.976406	0
23.009670	0
23.043125	0
23.076464	0
23.109940	0
23.143026	0.092026964
23.176386	0
23.209866	0
23.243151	-0.046014559
23.276617	0
23.309628	0
23.343130	0
23.376602	0
23.409647	0
23.442993	0
23.476473	0
23.509682	0
23.543114	0
23.576496	0
23.609846	0
23.643646	0
23.676315	0
23.709835	0
23.743217	0
23.776445	0
23.809975	0.092056304
23.843094	0
23.876574	0
23.909924	0
23.943159	-0.046013050
23.976559	0.092061050
24.009773	0
24.043104	0
24.076653	0
24.110065	0
24.143040	-0.045972973
24.176468	0
24.209591	-0.046029948
24.243040	0
24.276651	0.092048243
24.309620	0
24.342903	0
24.376196	-0.046141867
24.409657	0
24.442970	0
24.476477	0
24.509813	0
24.543007	0
24.576311	0
24.609539	0
24.643095	0
24.676392	0
24.709740	0.092039190
24.743021	0
24.776440	0
24.809555	-0.046073295
24.842979	0
24.876675	-0.046029948
24.909836	0
24.943146	0
24.976410	0
25.009991	0
25.043257	0
25.076448	0
25.109875	0
25.143257	0
25.176432	0
25.209951	0
25.243084	0
25.276562	0
25.309689	0
25.343201	0
25.376478	0
25.409725	0.092058606
25.443218	0
25.476538	0
25.509888	0
25.543283	-0.046008665
25.576513	0
25.609764	0
25.642965	0
25.676493	0
25.709784	0
25.743237	0
25.776541	0
25.809866	0
25.842941	0
25.876526	0
25.909834	0
25.943279	0
25.976629	0
26.009785	0
26.043238	0
26.076563	0
26.109844	0.092064939
26.143158	0
26.176411	0
26.209751	0
26.243233	0
26.276478	0
26.309786	0
26.343214	0
26.376421	0
26.409857	0
26.443264	0
26.476543	0
26.509768	0
26.543266	0
26.576403	0
26.609726	0
26.643072	0
26.676506	0
26.709789	0
26.745676	0
26.776495	0
26.809755	0
26.842995	0
26.876465	0
26.909918	0
26.943123	0
26.976555	0
27.009995	0
27.043011	0
